52.9852,60.3417,27.1069
49.2918,55.3555,24.5639
49.081,56.1589,24.3522
50.689,59.2012,25.2262
45.5146,53.7301,21.653
43.2444,50.7769,22.0176
35.6796,43.4392,15.2
35.7809,44.2088,15.1885
38.5066,47.2472,19.6897
33.8662,41.4702,18.5312
33.6455,39.8448,19.9011
33.2078,38.8443,18.7186
37.6573,42.5765,23.5081
36.6843,41.0161,24.3567
26.0506,29.6679,14.2636
19.9055,22.3619,7.17795
8.45723,9.98443,-4.00558
5.86213,6.25218,-4.46301
11.7519,10.6044,3.39702
11.0486,8.34242,3.53881
14.5244,11.1756,7.85452
15.2917,11.5759,10.4532
18.6254,13.0123,15.7905
18.8637,11.2717,15.8835
18.8317,10.3323,13.8613
25.3696,15.73,19.4431
11.4948,0.106493,6.56403
-0.451927,-12.896,-3.66912
-2.15987,-14.022,-4.36907
-6.13283,-16.7739,-8.31244
0.478376,-8.95751,-1.76801
3.36321,-5.26552,0.825374
8.6135,0.0231298,4.66451
11.9169,3.83466,6.8453
3.00573,-3.87134,-1.58499
3.51287,-1.58024,0.0893303
-2.92764,-5.55888,-5.68098
-5.68131,-6.93871,-8.34193
2.3732,0.557659,-0.249686
-2.25249,-5.45063,-4.7713
-4.94713,-9.1422,-5.92344
-14.8929,-18.9763,-13.0826
-22.5516,-26.3259,-19.7349
-16.7253,-21.1139,-14.5491
-8.67529,-14.0996,-6.29898
-1.46595,-7.82583,1.63408
-13.1476,-20.4952,-9.89697
-13.4136,-20.8675,-10.1464
-0.120382,-6.23783,2.98705
-0.692176,-5.80784,2.17258
1.33215,-3.58379,4.70148
-6.05958,-10.9812,-1.86444
-12.8059,-18.5686,-7.44959
-9.33632,-15.733,-1.82762
-9.99265,-14.3726,-0.823226
1.12236,-0.0185464,10.6849
0.280869,-0.12901,10.6503
-13.6808,-16.0709,-1.35621
-23.8907,-28.4463,-10.8225
-36.4368,-41.4662,-25.4057
-38.4843,-43.1179,-29.9546
-42.8473,-47.6791,-35.5635
-37.8824,-43.3298,-31.7533
-23.2742,-29.8123,-18.744
-22.1204,-30.5484,-18.2931
-23.7998,-33.8704,-19.0582
-32.6344,-42.8019,-26.5141
-30.6823,-39.8083,-24.5941
-18.188,-26.5904,-13.552
-19.8782,-28.227,-16.7101
-18.2164,-26.8557,-15.7322
-22.0939,-31.3209,-19.48
